millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,Kp_up,Ki_up,Kp_down,Ki_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
17067,11:45:47,SAFETY,8.08,82.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1270,0.0000,0.0000,0.0000
17167,11:45:47,SAFETY,8.08,82.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1500,0.0000,0.0000,0.0000
17267,11:45:47,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1710,0.0000,0.0000,0.0000
17367,11:45:47,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1910,0.0000,0.0000,0.0000
17467,11:45:47,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2160,0.0000,0.0000,0.0000
17567,11:45:48,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2280,0.0000,0.0000,0.0000
17667,11:45:48,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2570,0.0000,0.0000,0.0000
17767,11:45:48,SAFETY,8.10,83.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2730,0.0000,0.0000,0.0000
17867,11:45:48,SAFETY,8.10,83.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3070,0.0000,0.0000,0.0000
17967,11:45:48,SAFETY,8.10,83.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3310,0.0000,0.0000,0.0000
18067,11:45:48,SAFETY,8.10,83.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3620,0.0000,0.0000,0.0000
18167,11:45:48,SAFETY,8.10,83.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3890,0.0000,0.0000,0.0000
18267,11:45:48,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4210,0.0000,0.0000,0.0000
18367,11:45:48,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4470,0.0000,0.0000,0.0000
18467,11:45:48,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4580,0.0000,0.0000,0.0000
18567,11:45:49,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4450,0.0000,0.0000,0.0000
18667,11:45:49,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.4230,0.0000,0.0000,0.0000
18767,11:45:49,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3720,0.0000,0.0000,0.0000
18867,11:45:49,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3380,0.0000,0.0000,0.0000
18967,11:45:49,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2510,0.0000,0.0000,0.0000
19067,11:45:49,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1700,0.0000,0.0000,0.0000
19167,11:45:49,SAFETY,8.04,80.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0920,0.0000,0.0000,0.0000
19267,11:45:49,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0430,0.0000,0.0000,0.0000
19367,11:45:49,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9790,0.0000,0.0000,0.0000
19467,11:45:49,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9290,0.0000,0.0000,0.0000
19567,11:45:50,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8750,0.0000,0.0000,0.0000
19667,11:45:50,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8340,0.0000,0.0000,0.0000
19767,11:45:50,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8090,0.0000,0.0000,0.0000
19867,11:45:50,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7670,0.0000,0.0000,0.0000
19967,11:45:50,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7290,0.0000,0.0000,0.0000
20067,11:45:50,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7030,0.0000,0.0000,0.0000
20167,11:45:50,SAFETY,7.99,77.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6800,0.0000,0.0000,0.0000
20267,11:45:50,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6510,0.0000,0.0000,0.0000
20367,11:45:50,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6260,0.0000,0.0000,0.0000
20467,11:45:50,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6070,0.0000,0.0000,0.0000
20567,11:45:51,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5980,0.0000,0.0000,0.0000
20667,11:45:51,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5790,0.0000,0.0000,0.0000
20767,11:45:51,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5720,0.0000,0.0000,0.0000
20867,11:45:51,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5610,0.0000,0.0000,0.0000
20967,11:45:51,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5590,0.0000,0.0000,0.0000
21067,11:45:51,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5570,0.0000,0.0000,0.0000
21167,11:45:51,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5550,0.0000,0.0000,0.0000
21267,11:45:51,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5610,0.0000,0.0000,0.0000
21367,11:45:51,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5600,0.0000,0.0000,0.0000
21467,11:45:51,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5640,0.0000,0.0000,0.0000
21567,11:45:52,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5770,0.0000,0.0000,0.0000
21667,11:45:52,SAFETY,8.08,82.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.5840,0.0000,0.0000,0.0000
21767,11:45:52,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6030,0.0000,0.0000,0.0000
21867,11:45:52,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6160,0.0000,0.0000,0.0000
21967,11:45:52,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6270,0.0000,0.0000,0.0000
22067,11:45:52,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6530,0.0000,0.0000,0.0000
22167,11:45:52,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.6720,0.0000,0.0000,0.0000
22267,11:45:52,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7030,0.0000,0.0000,0.0000
22367,11:45:52,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7220,0.0000,0.0000,0.0000
22467,11:45:52,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7500,0.0000,0.0000,0.0000
22567,11:45:53,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.7880,0.0000,0.0000,0.0000
22667,11:45:53,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8180,0.0000,0.0000,0.0000
22770,11:45:53,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8610,0.0000,0.0000,0.0000
22870,11:45:53,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.8920,0.0000,0.0000,0.0000
22970,11:45:53,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9310,0.0000,0.0000,0.0000
23070,11:45:53,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9670,0.0000,0.0000,0.0000
23170,11:45:53,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0050,0.0000,0.0000,0.0000
23274,11:45:53,SAFETY,8.09,82.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0440,0.0000,0.0000,0.0000
23374,11:45:53,SAFETY,8.09,82.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0680,0.0000,0.0000,0.0000
23474,11:45:53,SAFETY,8.09,82.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1040,0.0000,0.0000,0.0000
23574,11:45:54,SAFETY,8.09,82.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1390,0.0000,0.0000,0.0000
23674,11:45:54,SAFETY,8.09,82.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1600,0.0000,0.0000,0.0000
23774,11:45:54,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2010,0.0000,0.0000,0.0000
23874,11:45:54,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2210,0.0000,0.0000,0.0000
23974,11:45:54,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2520,0.0000,0.0000,0.0000
24074,11:45:54,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2690,0.0000,0.0000,0.0000
24174,11:45:54,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2830,0.0000,0.0000,0.0000
24274,11:45:54,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2990,0.0000,0.0000,0.0000
24374,11:45:54,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3070,0.0000,0.0000,0.0000
24474,11:45:54,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3140,0.0000,0.0000,0.0000
24574,11:45:55,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3130,0.0000,0.0000,0.0000
24674,11:45:55,SAFETY,8.05,80.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.3050,0.0000,0.0000,0.0000
24774,11:45:55,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2970,0.0000,0.0000,0.0000
24874,11:45:55,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2860,0.0000,0.0000,0.0000
24974,11:45:55,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2690,0.0000,0.0000,0.0000
25074,11:45:55,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2470,0.0000,0.0000,0.0000
25174,11:45:55,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.2220,0.0000,0.0000,0.0000
25274,11:45:55,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1960,0.0000,0.0000,0.0000
25374,11:45:55,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1700,0.0000,0.0000,0.0000
25474,11:45:55,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1520,0.0000,0.0000,0.0000
25574,11:45:56,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1230,0.0000,0.0000,0.0000
25674,11:45:56,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0950,0.0000,0.0000,0.0000
25774,11:45:56,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0850,0.0000,0.0000,0.0000
25874,11:45:56,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0760,0.0000,0.0000,0.0000
25974,11:45:56,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0680,0.0000,0.0000,0.0000
26074,11:45:56,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0580,0.0000,0.0000,0.0000
26225,11:45:56,SAFETY,8.03,79.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0560,0.0000,0.0000,0.0000
26325,11:45:56,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0420,0.0000,0.0000,0.0000
26425,11:45:56,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0260,0.0000,0.0000,0.0000
26525,11:45:57,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0020,0.0000,0.0000,0.0000
26625,11:45:57,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9830,0.0000,0.0000,0.0000
26725,11:45:57,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9730,0.0000,0.0000,0.0000
26825,11:45:57,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9630,0.0000,0.0000,0.0000
26925,11:45:57,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9500,0.0000,0.0000,0.0000
27025,11:45:57,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9490,0.0000,0.0000,0.0000
27125,11:45:57,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9480,0.0000,0.0000,0.0000
27225,11:45:57,SAFETY,8.07,81.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9450,0.0000,0.0000,0.0000
27325,11:45:57,SAFETY,7.98,76.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9470,0.0000,0.0000,0.0000
27425,11:45:57,SAFETY,7.98,76.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9470,0.0000,0.0000,0.0000
27525,11:45:58,SAFETY,7.98,76.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9480,0.0000,0.0000,0.0000
27625,11:45:58,SAFETY,7.98,76.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9500,0.0000,0.0000,0.0000
27725,11:45:58,SAFETY,7.98,76.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9510,0.0000,0.0000,0.0000
27825,11:45:58,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9560,0.0000,0.0000,0.0000
27925,11:45:58,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9550,0.0000,0.0000,0.0000
28025,11:45:58,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9580,0.0000,0.0000,0.0000
28125,11:45:58,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9680,0.0000,0.0000,0.0000
28225,11:45:58,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9710,0.0000,0.0000,0.0000
28325,11:45:58,SAFETY,8.00,77.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9790,0.0000,0.0000,0.0000
28425,11:45:58,SAFETY,8.00,77.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9810,0.0000,0.0000,0.0000
28525,11:45:59,SAFETY,8.00,77.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9830,0.0000,0.0000,0.0000
28625,11:45:59,SAFETY,8.00,77.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9900,0.0000,0.0000,0.0000
28725,11:45:59,SAFETY,8.00,77.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,0.9940,0.0000,0.0000,0.0000
28825,11:45:59,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0010,0.0000,0.0000,0.0000
28928,11:45:59,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0080,0.0000,0.0000,0.0000
29028,11:45:59,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0120,0.0000,0.0000,0.0000
29128,11:45:59,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0210,0.0000,0.0000,0.0000
29228,11:45:59,SAFETY,8.03,79.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0230,0.0000,0.0000,0.0000
29331,11:45:59,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0350,0.0000,0.0000,0.0000
29431,11:45:59,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0340,0.0000,0.0000,0.0000
29531,11:46:00,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0460,0.0000,0.0000,0.0000
29631,11:46:00,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0480,0.0000,0.0000,0.0000
29732,11:46:00,SAFETY,8.05,80.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0500,0.0000,0.0000,0.0000
29832,11:46:00,SAFETY,8.09,83.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0620,0.0000,0.0000,0.0000
29932,11:46:00,SAFETY,8.09,83.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0630,0.0000,0.0000,0.0000
30032,11:46:00,SAFETY,8.09,83.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0750,0.0000,0.0000,0.0000
30132,11:46:00,SAFETY,8.09,83.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0800,0.0000,0.0000,0.0000
30235,11:46:00,SAFETY,8.09,83.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0860,0.0000,0.0000,0.0000
30335,11:46:00,SAFETY,7.97,76.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.0950,0.0000,0.0000,0.0000
30435,11:46:00,SAFETY,7.97,76.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.600,0.100,3.100,1.500,0.600,1.1080,0.0000,0.0000,0.0000
