millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,Kp_up,Ki_up,Kp_down,Ki_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
216840,11:20:45,ALTITUDE_HOLD,7.85,69.4,0.1000,-0.1300,0.0300,-0.1662,1.5000,1.7770,1.1664,-0.0403,0.800,0.100,3.100,1.500,0.600,1.7770,0.0000,0.0000,0.0000
216940,11:20:45,ALTITUDE_HOLD,7.85,69.4,0.1000,0.1500,0.0520,-0.1752,1.5000,1.7920,1.1437,-0.0674,0.800,0.100,3.100,1.500,0.600,1.7920,0.0000,0.0000,0.0000
217040,11:20:45,ALTITUDE_HOLD,7.85,69.4,0.1000,-0.0900,0.0100,-0.1698,1.5000,1.7830,1.1257,-0.0313,0.800,0.100,3.100,1.500,0.600,1.7830,0.0000,0.0000,0.0000
217140,11:20:46,ALTITUDE_HOLD,7.85,69.4,0.1000,0.1100,0.0380,-0.1764,1.5000,1.7940,1.1043,-0.0611,0.800,0.100,3.100,1.500,0.600,1.7940,0.0000,0.0000,0.0000
217240,11:20:46,ALTITUDE_HOLD,7.84,68.7,0.1000,-0.0300,0.0020,-0.1746,1.5000,1.7910,1.0866,-0.0326,0.800,0.100,3.100,1.500,0.600,1.7910,0.0000,0.0000,0.0000
217340,11:20:46,ALTITUDE_HOLD,7.84,68.7,0.1000,0.0800,0.0440,-0.1794,1.5000,1.7990,1.0643,-0.0723,0.800,0.100,3.100,1.500,0.600,1.7990,0.0000,0.0000,0.0000
217440,11:20:46,ALTITUDE_HOLD,7.84,68.7,0.1000,-0.0600,0.0020,-0.1758,1.5000,1.7930,1.0465,-0.0376,0.800,0.100,3.100,1.500,0.600,1.7930,0.0000,0.0000,0.0000
217540,11:20:46,ALTITUDE_HOLD,7.84,68.7,0.1000,0.1900,0.0580,-0.1872,1.5000,1.8120,1.0220,-0.0940,0.800,0.100,3.100,1.500,0.600,1.8120,0.0000,0.0000,0.0000
217640,11:20:46,ALTITUDE_HOLD,7.84,68.7,0.1000,-0.0300,0.0300,-0.1854,1.5000,1.8090,1.0004,-0.0723,0.800,0.100,3.100,1.500,0.600,1.8090,0.0000,0.0000,0.0000
217740,11:20:46,ALTITUDE_HOLD,7.73,62.7,0.1000,0.0500,0.0460,-0.1884,1.5000,1.8140,0.9770,-0.0898,0.800,0.100,3.100,1.500,0.600,1.8140,0.0000,0.0000,0.0000
217840,11:20:46,ALTITUDE_HOLD,7.73,62.7,0.1000,0.0400,0.0380,-0.1908,1.5000,1.8180,0.9541,-0.0876,0.800,0.100,3.100,1.500,0.600,1.8180,0.0000,0.0000,0.0000
217940,11:20:46,ALTITUDE_HOLD,7.73,62.7,0.1000,-0.0500,0.0400,-0.1878,1.5000,1.8130,0.9313,-0.0891,0.800,0.100,3.100,1.500,0.600,1.8130,0.0000,0.0000,0.0000
218040,11:20:46,ALTITUDE_HOLD,7.73,62.7,0.1000,-0.0500,-0.0080,-0.1848,1.5000,1.8080,0.9137,-0.0501,0.800,0.100,3.100,1.500,0.600,1.8080,0.0000,0.0000,0.0000
218140,11:20:47,ALTITUDE_HOLD,7.73,62.7,0.1000,0.1100,0.0200,-0.1914,1.5000,1.8190,0.8925,-0.0799,0.800,0.100,3.100,1.500,0.600,1.8190,0.0000,0.0000,0.0000
218240,11:20:47,ALTITUDE_HOLD,7.64,58.0,0.1000,-0.0600,-0.0020,-0.1878,1.5000,1.8130,0.8739,-0.0612,0.800,0.100,3.100,1.500,0.600,1.8130,0.0000,0.0000,0.0000
218340,11:20:47,ALTITUDE_HOLD,7.64,58.0,0.1000,0.0600,0.0020,-0.1914,1.5000,1.8190,0.8546,-0.0693,0.800,0.100,3.100,1.500,0.600,1.8190,0.0000,0.0000,0.0000
218440,11:20:47,ALTITUDE_HOLD,7.64,58.0,0.1000,-0.0500,0.0020,-0.1884,1.5000,1.8140,0.8356,-0.0688,0.800,0.100,3.100,1.500,0.600,1.8140,0.0000,0.0000,0.0000
218540,11:20:47,ALTITUDE_HOLD,7.64,58.0,0.1000,0.0500,0.0220,-0.1914,1.5000,1.8190,0.8142,-0.0893,0.800,0.100,3.100,1.500,0.600,1.8190,0.0000,0.0000,0.0000
218640,11:20:47,ALTITUDE_HOLD,7.64,58.0,0.1010,-0.0594,-0.0119,-0.1878,1.5000,1.8130,0.7965,-0.0611,0.800,0.100,3.100,1.500,0.600,1.8130,0.0000,0.0000,0.0000
218740,11:20:47,ALTITUDE_HOLD,7.84,68.7,0.1000,0.1100,0.0221,-0.1944,1.5000,1.8240,0.7748,-0.0957,0.800,0.100,3.100,1.500,0.600,1.8240,0.0000,0.0000,0.0000
218840,11:20:47,ALTITUDE_HOLD,7.84,68.7,0.1000,-0.1300,-0.0159,-0.1866,1.5000,1.8110,0.7577,-0.0608,0.800,0.100,3.100,1.500,0.600,1.8110,0.0000,0.0000,0.0000
218940,11:20:47,ALTITUDE_HOLD,7.84,68.7,0.1000,0.1100,0.0161,-0.1932,1.5000,1.8220,0.7368,-0.0938,0.800,0.100,3.100,1.500,0.600,1.8220,0.0000,0.0000,0.0000
219040,11:20:47,ALTITUDE_HOLD,7.84,68.7,0.1000,-0.0900,-0.0119,-0.1878,1.5000,1.8130,0.7192,-0.0688,0.800,0.100,3.100,1.500,0.600,1.8130,0.0000,0.0000,0.0000
219140,11:20:48,ALTITUDE_HOLD,7.84,68.7,0.1000,0.0600,0.0120,-0.1914,1.5000,1.8190,0.6989,-0.0928,0.800,0.100,3.100,1.500,0.600,1.8190,0.0000,0.0000,0.0000
219240,11:20:48,ALTITUDE_HOLD,7.31,39.6,0.1000,-0.0300,-0.0160,-0.1896,1.5000,1.8160,0.6815,-0.0707,0.800,0.100,3.100,1.500,0.600,1.8160,0.0000,0.0000,0.0000
219340,11:20:48,ALTITUDE_HOLD,7.31,39.6,0.1000,0.0500,0.0200,-0.1926,1.5000,1.8210,0.6602,-0.1041,0.800,0.100,3.100,1.500,0.600,1.8210,0.0000,0.0000,0.0000
219440,11:20:48,ALTITUDE_HOLD,7.31,39.6,0.1000,-0.0200,-0.0060,-0.1914,1.5000,1.8190,0.6417,-0.0841,0.800,0.100,3.100,1.500,0.600,1.8190,0.0000,0.0000,0.0000
219540,11:20:48,ALTITUDE_HOLD,7.31,39.6,0.1000,0.0200,0.0160,-0.1926,1.5000,1.8210,0.6208,-0.1048,0.800,0.100,3.100,1.500,0.600,1.8210,0.0000,0.0000,0.0000
219640,11:20:48,ALTITUDE_HOLD,7.31,39.6,0.1000,-0.0200,0.0000,-0.1914,1.5000,1.8190,0.6017,-0.0929,0.800,0.100,3.100,1.500,0.600,1.8190,0.0000,0.0000,0.0000
219740,11:20:48,ALTITUDE_HOLD,7.81,67.4,0.1000,-0.0200,0.0020,-0.1902,1.5000,1.8170,0.5825,-0.0955,0.800,0.100,3.100,1.500,0.600,1.8170,0.0000,0.0000,0.0000
219840,11:20:48,ALTITUDE_HOLD,7.81,67.4,0.1000,-0.0700,-0.0220,-0.1860,1.5000,1.8100,0.5661,-0.0746,0.800,0.100,3.100,1.500,0.600,1.8100,0.0000,0.0000,0.0000
219940,11:20:48,ALTITUDE_HOLD,7.81,67.4,0.1000,0.0000,-0.0180,-0.1860,1.5000,1.8100,0.5493,-0.0795,0.800,0.100,3.100,1.500,0.600,1.8100,0.0000,0.0000,0.0000
220040,11:20:48,ALTITUDE_HOLD,7.81,67.4,0.1000,-0.0100,-0.0240,-0.1854,1.5000,1.8090,0.5331,-0.0758,0.800,0.100,3.100,1.500,0.600,1.8090,0.0000,0.0000,0.0000
220140,11:20:49,ALTITUDE_HOLD,7.81,67.4,0.1000,-0.0700,-0.0340,-0.1812,1.5000,1.8020,0.5184,-0.0659,0.800,0.100,3.100,1.500,0.600,1.8020,0.0000,0.0000,0.0000
220240,11:20:49,ALTITUDE_HOLD,7.87,70.3,0.1000,0.0800,-0.0140,-0.1860,1.5000,1.8100,0.5012,-0.0875,0.800,0.100,3.100,1.500,0.600,1.8100,0.0000,0.0000,0.0000
220340,11:20:49,ALTITUDE_HOLD,7.87,70.3,0.1000,-0.0200,-0.0040,-0.1848,1.5000,1.8080,0.4831,-0.0963,0.800,0.100,3.100,1.500,0.600,1.8080,0.0000,0.0000,0.0000
220440,11:20:49,ALTITUDE_HOLD,7.87,70.3,0.1000,-0.0800,-0.0200,-0.1800,1.5000,1.8000,0.4671,-0.0813,0.800,0.100,3.100,1.500,0.600,1.8000,0.0000,0.0000,0.0000
220540,11:20:49,ALTITUDE_HOLD,7.87,70.3,0.1000,0.1000,0.0020,-0.1860,1.5000,1.8100,0.4483,-0.1056,0.800,0.100,3.100,1.500,0.600,1.8100,0.0000,0.0000,0.0000
220640,11:20:49,ALTITUDE_HOLD,7.87,70.3,0.1000,-0.1500,-0.0140,-0.1770,1.5000,1.7950,0.4320,-0.0872,0.800,0.100,3.100,1.500,0.600,1.7950,0.0000,0.0000,0.0000
220740,11:20:49,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0200,-0.0260,-0.1782,1.5000,1.7970,0.4168,-0.0801,0.800,0.100,3.100,1.500,0.600,1.7970,0.0000,0.0000,0.0000
220840,11:20:49,ALTITUDE_HOLD,7.81,67.2,0.1000,-0.1100,-0.0440,-0.1716,1.5000,1.7860,0.4041,-0.0617,0.800,0.100,3.100,1.500,0.600,1.7860,0.0000,0.0000,0.0000
220940,11:20:49,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0700,-0.0140,-0.1758,1.5000,1.7930,0.3879,-0.0907,0.800,0.100,3.100,1.500,0.600,1.7930,0.0000,0.0000,0.0000
221040,11:20:49,ALTITUDE_HOLD,7.81,67.2,0.1000,-0.1300,-0.0600,-0.1680,1.5000,1.7800,0.3771,-0.0487,0.800,0.100,3.100,1.500,0.600,1.7800,0.0000,0.0000,0.0000
221140,11:20:50,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0900,-0.0120,-0.1734,1.5000,1.7890,0.3609,-0.0930,0.800,0.100,3.100,1.500,0.600,1.7890,0.0000,0.0000,0.0000
221240,11:20:50,ALTITUDE_HOLD,7.59,54.8,0.1000,-0.0800,-0.0320,-0.1686,1.5000,1.7810,0.3473,-0.0746,0.800,0.100,3.100,1.500,0.600,1.7810,0.0000,0.0000,0.0000
221340,11:20:50,ALTITUDE_HOLD,7.59,54.8,0.1000,0.0400,-0.0020,-0.1710,1.5000,1.7850,0.3304,-0.1022,0.800,0.100,3.100,1.500,0.600,1.7850,0.0000,0.0000,0.0000
221440,11:20:50,ALTITUDE_HOLD,7.59,54.8,0.1000,-0.0900,-0.0340,-0.1656,1.5000,1.7760,0.3172,-0.0736,0.800,0.100,3.100,1.500,0.600,1.7760,0.0000,0.0000,0.0000
221540,11:20:50,ALTITUDE_HOLD,7.59,54.8,0.1000,0.0300,-0.0020,-0.1674,1.5000,1.7790,0.3007,-0.1023,0.800,0.100,3.100,1.500,0.600,1.7790,0.0000,0.0000,0.0000
221640,11:20:50,ALTITUDE_HOLD,7.59,54.8,0.1000,-0.1600,-0.0520,-0.1578,1.5000,1.7630,0.2901,-0.0556,0.800,0.100,3.100,1.500,0.600,1.7630,0.0000,0.0000,0.0000
221740,11:20:50,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.0200,-0.0400,-0.1566,1.5000,1.7610,0.2784,-0.0654,0.800,0.100,3.100,1.500,0.600,1.7610,0.0000,0.0000,0.0000
221840,11:20:50,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.1100,-0.0700,-0.1500,1.5000,1.7500,0.2704,-0.0370,0.800,0.100,3.100,1.500,0.600,1.7500,0.0000,0.0000,0.0000
221940,11:20:50,ALTITUDE_HOLD,7.84,68.9,0.1000,0.0500,-0.0420,-0.1530,1.5000,1.7550,0.2593,-0.0629,0.800,0.100,3.100,1.500,0.600,1.7550,0.0000,0.0000,0.0000
222040,11:20:50,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.1100,-0.0700,-0.1464,1.5000,1.7440,0.2517,-0.0359,0.800,0.100,3.100,1.500,0.600,1.7440,0.0000,0.0000,0.0000
222140,11:20:51,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.0400,-0.0460,-0.1440,1.5000,1.7400,0.2419,-0.0542,0.800,0.100,3.100,1.500,0.600,1.7400,0.0000,0.0000,0.0000
222240,11:20:51,ALTITUDE_HOLD,7.47,48.4,0.1000,-0.0400,-0.0500,-0.1416,1.5000,1.7360,0.2327,-0.0500,0.800,0.100,3.100,1.500,0.600,1.7360,0.0000,0.0000,0.0000
222340,11:20:51,ALTITUDE_HOLD,7.47,48.4,0.1000,0.0000,-0.0280,-0.1416,1.5000,1.7360,0.2214,-0.0687,0.800,0.100,3.100,1.500,0.600,1.7360,0.0000,0.0000,0.0000
222440,11:20:51,ALTITUDE_HOLD,7.47,48.4,0.1000,-0.0600,-0.0500,-0.1380,1.5000,1.7300,0.2126,-0.0491,0.800,0.100,3.100,1.500,0.600,1.7300,0.0000,0.0000,0.0000
222540,11:20:51,ALTITUDE_HOLD,7.47,48.4,0.1000,0.0500,-0.0180,-0.1410,1.5000,1.7350,0.2003,-0.0784,0.800,0.100,3.100,1.500,0.600,1.7350,0.0000,0.0000,0.0000
222640,11:20:51,ALTITUDE_HOLD,7.47,48.4,0.1000,-0.1700,-0.0440,-0.1308,1.5000,1.7180,0.1916,-0.0503,0.800,0.100,3.100,1.500,0.600,1.7180,0.0000,0.0000,0.0000
222740,11:20:51,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.0300,-0.0420,-0.1290,1.5000,1.7150,0.1829,-0.0513,0.800,0.100,3.100,1.500,0.600,1.7150,0.0000,0.0000,0.0000
222840,11:20:51,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.0500,-0.0520,-0.1260,1.5000,1.7100,0.1755,-0.0416,0.800,0.100,3.100,1.500,0.600,1.7100,0.0000,0.0000,0.0000
222940,11:20:51,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.1000,-0.0600,-0.1200,1.5000,1.7000,0.1695,-0.0310,0.800,0.100,3.100,1.500,0.600,1.7000,0.0000,0.0000,0.0000
223040,11:20:51,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.0300,-0.0760,-0.1182,1.5000,1.6970,0.1653,-0.0172,0.800,0.100,3.100,1.500,0.600,1.6970,0.0000,0.0000,0.0000
223140,11:20:52,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.0500,-0.0520,-0.1152,1.5000,1.6920,0.1590,-0.0347,0.800,0.100,3.100,1.500,0.600,1.6920,0.0000,0.0000,0.0000
223240,11:20:52,ALTITUDE_HOLD,7.83,68.3,0.1000,-0.1300,-0.0720,-0.1074,1.5000,1.6790,0.1554,-0.0128,0.800,0.100,3.100,1.500,0.600,1.6790,0.0000,0.0000,0.0000
223340,11:20:52,ALTITUDE_HOLD,7.83,68.3,0.1000,0.0700,-0.0480,-0.1116,1.5000,1.6860,0.1491,-0.0360,0.800,0.100,3.100,1.500,0.600,1.6860,0.0000,0.0000,0.0000
223440,11:20:52,ALTITUDE_HOLD,7.83,68.3,0.1000,-0.0900,-0.0460,-0.1062,1.5000,1.6770,0.1430,-0.0339,0.800,0.100,3.100,1.500,0.600,1.6770,0.0000,0.0000,0.0000
223540,11:20:52,ALTITUDE_HOLD,7.83,68.3,0.1000,-0.0200,-0.0440,-0.1050,1.5000,1.6750,0.1369,-0.0351,0.800,0.100,3.100,1.500,0.600,1.6750,0.0000,0.0000,0.0000
223640,11:20:52,ALTITUDE_HOLD,7.83,68.3,0.1000,-0.0700,-0.0480,-0.1008,1.5000,1.6680,0.1317,-0.0291,0.800,0.100,3.100,1.500,0.600,1.6680,0.0000,0.0000,0.0000
223740,11:20:52,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0800,-0.0380,-0.0960,1.5000,1.6600,0.1259,-0.0338,0.800,0.100,3.100,1.500,0.600,1.6600,0.0000,0.0000,0.0000
223840,11:20:52,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0900,-0.0700,-0.0906,1.5000,1.6510,0.1238,-0.0041,0.800,0.100,3.100,1.500,0.600,1.6510,0.0000,0.0000,0.0000
223940,11:20:52,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0300,-0.0580,-0.0888,1.5000,1.6480,0.1207,-0.0126,0.800,0.100,3.100,1.500,0.600,1.6480,0.0000,0.0000,0.0000
224040,11:20:52,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0600,-0.0660,-0.0852,1.5000,1.6420,0.1188,-0.0035,0.800,0.100,3.100,1.500,0.600,1.6420,0.0000,0.0000,0.0000
224140,11:20:53,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0700,-0.0660,-0.0810,1.5000,1.6350,0.1173,-0.0003,0.800,0.100,3.100,1.500,0.600,1.6350,0.0000,0.0000,0.0000
224240,11:20:53,ALTITUDE_HOLD,7.51,50.8,0.1000,-0.0700,-0.0640,-0.0768,1.5000,1.6280,0.1160,0.0014,0.800,0.100,3.100,1.500,0.600,1.6280,0.0000,0.0000,0.0000
224340,11:20:53,ALTITUDE_HOLD,7.51,50.8,0.1000,-0.0100,-0.0480,-0.0762,1.5000,1.6270,0.1132,-0.0112,0.800,0.100,3.100,1.500,0.600,1.6270,0.0000,0.0000,0.0000
224440,11:20:53,ALTITUDE_HOLD,7.51,50.8,0.1000,-0.1600,-0.0740,-0.0666,1.5000,1.6110,0.1139,0.0173,0.800,0.100,3.100,1.500,0.600,1.6110,0.0000,0.0000,0.0000
224540,11:20:53,ALTITUDE_HOLD,7.51,50.8,0.1000,-0.1600,-0.0740,-0.0666,1.5000,1.6110,0.1139,0.0173,0.800,0.100,3.100,1.500,0.600,1.6100,0.0000,0.0000,0.0000
224643,11:20:53,ALTITUDE_HOLD,7.51,50.8,0.1310,-0.0076,-0.0635,-0.0660,1.5000,1.6100,0.1136,0.0094,0.800,0.100,3.100,1.500,0.600,1.5960,0.0000,0.0000,0.0000
224743,11:20:53,ALTITUDE_HOLD,7.41,44.8,0.1080,-0.1296,-0.0755,-0.0576,1.5000,1.5960,0.1156,0.0258,0.800,0.100,3.100,1.500,0.600,1.5850,0.0000,0.0000,0.0000
224843,11:20:53,ALTITUDE_HOLD,7.41,44.8,0.1000,-0.1200,-0.0855,-0.0504,1.5000,1.5840,0.1191,0.0399,0.800,0.100,3.100,1.500,0.600,1.5790,0.0000,0.0000,0.0000
224943,11:20:53,ALTITUDE_HOLD,7.41,44.8,0.1000,-0.0700,-0.0975,-0.0462,1.5000,1.5770,0.1242,0.0534,0.800,0.100,3.100,1.500,0.600,1.5760,0.0000,0.0000,0.0000
225043,11:20:53,ALTITUDE_HOLD,7.41,44.8,0.1000,-0.0100,-0.0675,-0.0456,1.5000,1.5760,0.1264,0.0301,0.800,0.100,3.100,1.500,0.600,1.5650,0.0000,0.0000,0.0000
225143,11:20:54,ALTITUDE_HOLD,7.41,44.8,0.1000,-0.0700,-0.0799,-0.0414,1.5000,1.5690,0.1302,0.0438,0.800,0.100,3.100,1.500,0.600,1.5660,0.0000,0.0000,0.0000
225243,11:20:54,ALTITUDE_HOLD,7.49,49.5,0.1000,-0.1400,-0.0820,-0.0330,1.5000,1.5550,0.1351,0.0527,0.800,0.100,3.100,1.500,0.600,1.5480,0.0000,0.0000,0.0000
225343,11:20:54,ALTITUDE_HOLD,7.49,49.5,0.1000,-0.0700,-0.0720,-0.0288,1.5000,1.5480,0.1394,0.0485,0.800,0.100,3.100,1.500,0.600,1.5430,0.0000,0.0000,0.0000
225443,11:20:54,ALTITUDE_HOLD,7.49,49.5,0.1060,-0.0472,-0.0674,-0.0258,1.5000,1.5430,0.1439,0.0477,0.800,0.100,3.100,1.500,0.600,1.5270,0.0000,0.0000,0.0000
225543,11:20:54,ALTITUDE_HOLD,7.49,49.5,0.1000,-0.0900,-0.0834,-0.0204,1.5000,1.5340,0.1502,0.0654,0.800,0.100,3.100,1.500,0.600,1.5290,0.0000,0.0000,0.0000
225643,11:20:54,ALTITUDE_HOLD,7.49,49.5,0.1010,-0.1980,-0.1090,-0.0084,1.5000,1.5140,0.1603,0.0965,0.800,0.100,3.100,1.500,0.600,1.5090,0.0000,0.0000,0.0000
225743,11:20:54,ALTITUDE_HOLD,7.33,40.5,0.1000,0.0700,-0.0670,-0.0126,1.5000,1.5210,0.1658,0.0601,0.800,0.100,3.100,1.500,0.600,1.5180,0.0000,0.0000,0.0000
225843,11:20:54,ALTITUDE_HOLD,7.33,40.5,0.1000,-0.2400,-0.1010,0.0018,1.5000,1.4970,0.1760,0.0999,0.800,0.100,3.100,1.500,0.600,1.4950,0.0000,0.0000,0.0000
225943,11:20:54,ALTITUDE_HOLD,7.33,40.5,0.1000,0.0800,-0.0756,-0.0030,1.5000,1.5050,0.1833,0.0764,0.800,0.100,3.100,1.500,0.600,1.5000,0.0000,0.0000,0.0000
226043,11:20:54,ALTITUDE_HOLD,7.33,40.5,0.1000,-0.2000,-0.0976,0.0090,1.5000,1.4850,0.1940,0.1047,0.800,0.100,3.100,1.500,0.600,1.4790,0.0000,0.0000,0.0000
226143,11:20:55,ALTITUDE_HOLD,7.33,40.5,0.1000,-0.0200,-0.0620,0.0102,1.5000,1.4830,0.2012,0.0779,0.800,0.100,3.100,1.500,0.600,1.4770,0.0000,0.0000,0.0000
226243,11:20:55,ALTITUDE_HOLD,7.75,63.8,0.1000,-0.1700,-0.1100,0.0204,1.5000,1.4660,0.2142,0.1257,0.800,0.100,3.100,1.500,0.600,1.4630,0.0000,0.0000,0.0000
226343,11:20:55,ALTITUDE_HOLD,7.75,63.8,0.1000,0.0000,-0.0620,0.0204,1.5000,1.4660,0.2225,0.0882,0.800,0.100,3.100,1.500,0.600,1.4590,0.0000,0.0000,0.0000
226443,11:20:55,ALTITUDE_HOLD,7.75,63.8,0.1000,-0.1500,-0.1080,0.0294,1.5000,1.4510,0.2362,0.1335,0.800,0.100,3.100,1.500,0.600,1.4470,0.0000,0.0000,0.0000
226543,11:20:55,ALTITUDE_HOLD,7.75,63.8,0.1000,0.0000,-0.0680,0.0294,1.5000,1.4510,0.2460,0.1025,0.800,0.100,3.100,1.500,0.600,1.4450,0.0000,0.0000,0.0000
226643,11:20:55,ALTITUDE_HOLD,7.75,63.8,0.1000,-0.1100,-0.0860,0.0360,1.5000,1.4400,0.2582,0.1234,0.800,0.100,3.100,1.500,0.600,1.4340,0.0000,0.0000,0.0000
226743,11:20:55,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.0600,-0.0640,0.0396,1.5000,1.4340,0.2685,0.1097,0.800,0.100,3.100,1.500,0.600,1.4270,0.0000,0.0000,0.0000
226843,11:20:55,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1200,-0.0880,0.0468,1.5000,1.4220,0.2820,0.1360,0.800,0.100,3.100,1.500,0.600,1.4150,0.0000,0.0000,0.0000
226943,11:20:55,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1300,-0.0840,0.0546,1.5000,1.4090,0.2958,0.1405,0.800,0.100,3.100,1.500,0.600,1.4100,0.0000,0.0000,0.0000
227043,11:20:55,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.0500,-0.0940,0.0576,1.5000,1.4040,0.3110,0.1524,0.800,0.100,3.100,1.500,0.600,1.3980,0.0000,0.0000,0.0000
227143,11:20:56,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1000,-0.0920,0.0636,1.5000,1.3940,0.3266,0.1571,0.800,0.100,3.100,1.500,0.600,1.3890,0.0000,0.0000,0.0000
227243,11:20:56,ALTITUDE_HOLD,7.82,67.8,0.1020,-0.0882,-0.0976,0.0690,1.5000,1.3850,0.3436,0.1677,0.800,0.100,3.100,1.500,0.600,1.3800,0.0000,0.0000,0.0000
227343,11:20:56,ALTITUDE_HOLD,7.82,67.8,0.1000,-0.0900,-0.0916,0.0744,1.5000,1.3760,0.3602,0.1689,0.800,0.100,3.100,1.500,0.600,1.3680,0.0000,0.0000,0.0000
227443,11:20:56,ALTITUDE_HOLD,7.82,67.8,0.1000,-0.0800,-0.0816,0.0792,1.5000,1.3680,0.3763,0.1663,0.800,0.100,3.100,1.500,0.600,1.3620,0.0000,0.0000,0.0000
227543,11:20:56,ALTITUDE_HOLD,7.82,67.8,0.1000,-0.0900,-0.0896,0.0846,1.5000,1.3590,0.3937,0.1788,0.800,0.100,3.100,1.500,0.600,1.3560,0.0000,0.0000,0.0000
227643,11:20:56,ALTITUDE_HOLD,7.82,67.8,0.1000,-0.1100,-0.0916,0.0912,1.5000,1.3480,0.4120,0.1875,0.800,0.100,3.100,1.500,0.600,1.3460,0.0000,0.0000,0.0000
227743,11:20:56,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.0700,-0.0880,0.0954,1.5000,1.3410,0.4303,0.1898,0.800,0.100,3.100,1.500,0.600,1.3350,0.0000,0.0000,0.0000
227843,11:20:56,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.1200,-0.0940,0.1026,1.5000,1.3290,0.4500,0.2023,0.800,0.100,3.100,1.500,0.600,1.3280,0.0000,0.0000,0.0000
227943,11:20:56,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.1000,-0.0980,0.1086,1.5000,1.3190,0.4706,0.2123,0.800,0.100,3.100,1.500,0.600,1.3110,0.0000,0.0000,0.0000
228043,11:20:56,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.0200,-0.0840,0.1098,1.5000,1.3170,0.4900,0.2040,0.800,0.100,3.100,1.500,0.600,1.3090,0.0000,0.0000,0.0000
228143,11:20:57,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.1300,-0.0880,0.1176,1.5000,1.3040,0.5106,0.2155,0.800,0.100,3.100,1.500,0.600,1.2990,0.0000,0.0000,0.0000
228243,11:20:57,ALTITUDE_HOLD,7.74,63.1,0.1000,-0.1000,-0.0940,0.1236,1.5000,1.2940,0.5323,0.2273,0.800,0.100,3.100,1.500,0.600,1.2900,0.0000,0.0000,0.0000
228343,11:20:57,ALTITUDE_HOLD,7.74,63.1,0.1000,-0.0400,-0.0780,0.1260,1.5000,1.2900,0.5527,0.2185,0.800,0.100,3.100,1.500,0.600,1.2800,0.0000,0.0000,0.0000
228443,11:20:57,ALTITUDE_HOLD,7.74,63.1,0.1000,-0.0800,-0.0740,0.1308,1.5000,1.2820,0.5732,0.2212,0.800,0.100,3.100,1.500,0.600,1.2740,0.0000,0.0000,0.0000
228543,11:20:57,ALTITUDE_HOLD,7.74,63.1,0.1000,-0.1200,-0.0940,0.1380,1.5000,1.2700,0.5964,0.2452,0.800,0.100,3.100,1.500,0.600,1.2630,0.0000,0.0000,0.0000
228643,11:20:57,ALTITUDE_HOLD,7.74,63.1,0.1000,-0.0500,-0.0780,0.1410,1.5000,1.2650,0.6183,0.2370,0.800,0.100,3.100,1.500,0.600,1.2620,0.0000,0.0000,0.0000
228743,11:20:57,ALTITUDE_HOLD,7.87,70.3,0.1000,-0.1100,-0.0800,0.1476,1.5000,1.2540,0.6411,0.2462,0.800,0.100,3.100,1.500,0.600,1.2550,0.0000,0.0000,0.0000
228843,11:20:57,ALTITUDE_HOLD,7.87,70.3,0.1000,-0.0400,-0.0800,0.1500,1.5000,1.2500,0.6641,0.2504,0.800,0.100,3.100,1.500,0.600,1.2490,0.0000,0.0000,0.0000
228943,11:20:57,ALTITUDE_HOLD,7.87,70.3,0.1000,-0.0700,-0.0780,0.1542,1.5000,1.2430,0.6873,0.2545,0.800,0.100,3.100,1.500,0.600,1.2370,0.0000,0.0000,0.0000
